inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	W1C2.S25_wtcsc_b1	W1C3.S33_wtcsc_b1	W2C2.S23_wtcsc_b1	lr	padj	dpsi
inclusion	K	intron_retention	SLC35C2	chr20:46355242-46355801	-	0.0603104378872979	0.0603104378872979	0.0603104378872979	0.0603104378872979	0.0320299044480052	0.0320299044480052	0.0320299044480052	1.60013034023177	1	-2.82805334392927
inclusion	K	intron_retention	SLC35C2	chr20:46358559-46358690	-	0.945557246291103	0.945557246291103	0.945557246291103	0.945557246291103	0.966399619431227	0.966399619431227	0.966399619431227	0.851488570884612	1	2.084237314012398
inclusion	K	intron_retention	SLC35C2	chr20:46358764-46364370	-	0.263040368397019	0.263040368397019	0.263040368397019	0.263040368397019	0.250247925264083	0.250247925264083	0.250247925264083	0.102625038683072	1	-1.2792443132935993
inclusion	K	intron_retention	SLC35E2B	chr1:1669737-1670097	-	0.0811792147410505	0.0811792147410505	0.0811792147410505	0.0811792147410505	0.0762443149596375	0.0762443149596375	0.0762443149596375	0.0108727643948896	1	-0.4934899781412989
inclusion	K	intron_retention	SLC37A2	chr11:125086261-125088118	+	0.0313787570981966	0.0313787570981966	0.0313787570981966	0.0313787570981966	0.0234629487891518	0.0234629487891518	0.0234629487891518	0.512550069870485	1	-0.7915808309044796
inclusion	K	intron_retention	SLC38A1	chr12:46189072-46197719	-	0.0184150537376509	0.0184150537376509	0.0184150537376509	0.0184150537376509	0.0232264469227874	0.0232264469227874	0.0232264469227874	0.132666707795579	1	0.4811393185136501
inclusion	K	intron_retention	SLC38A10	chr17:81247062-81251492	-	0.152379157533877	0.152379157533877	0.152379157533877	0.152379157533877	0.152909951319215	0.152909951319215	0.152909951319215	0.000190588389159529	1	0.053079378533798405
inclusion	K	intron_retention	SLC38A10	chr17:81251613-81252194	-	0.118260490553755	0.118260490553755	0.118260490553755	0.118260490553755	0.0950104067259963	0.0950104067259963	0.0950104067259963	0.506264417480452	1	-2.32500838277587
inclusion	K	intron_retention	SLC39A1	chr1:153962748-153963176	-	0.63109548951274	0.63109548951274	0.63109548951274	0.63109548951274	0.458917966306509	0.458917966306509	0.458917966306509	1.74430621209854	1	-17.2177523206231
inclusion	K	intron_retention	SLC39A13	chr11:47413687-47414424	+	0.0287126799758157	0.0287126799758157	0.0287126799758157	0.0287126799758157	0.0125361163026416	0.0125361163026416	0.0125361163026416	2.02235853479397	1	-1.6176563673174102
inclusion	K	intron_retention	SLC39A13	chr11:47415160-47415287	+	0.249801185793983	0.249801185793983	0.249801185793983	0.249801185793983	0.247556680527115	0.247556680527115	0.247556680527115	0.0029396629479379	1	-0.22445052668680177
inclusion	K	intron_retention	SLC39A13	chr11:47415497-47416324	+	0.941934201487494	0.941934201487494	0.941934201487494	0.941934201487494	0.958226219516654	0.958226219516654	0.958226219516654	0.439612482628036	1	1.6292018029160005
inclusion	K	intron_retention	SLC39A4	chr8:144412667-144412758	-	0.11110380274305	0.11110380274305	0.11110380274305	0.11110380274305	0.106414497936783	0.106414497936783	0.106414497936783	0.00952734875500028	1	-0.4689304806266996
inclusion	K	intron_retention	SLC39A7	chr6:33200939-33201241	+	0.274193884816525	0.274193884816525	0.274193884816525	0.274193884816525	0.278549779610467	0.278549779610467	0.278549779610467	0.010888024000451	1	0.43558947939419923
inclusion	K	intron_retention	SLC3A2	chr11:62882808-62882907	+	0.396529022264218	0.396529022264218	0.396529022264218	0.396529022264218	0.186472796300087	0.186472796300087	0.186472796300087	3.14386146671904	1	-21.0056225964131
inclusion	K	intron_retention	SLC3A2	chr11:62885609-62888651	+	0.985505157802581	0.985505157802581	0.985505157802581	0.985505157802581	0.98980778544645	0.98980778544645	0.98980778544645	0.210693580011139	1	0.43026276438691013
inclusion	K	intron_retention	SLC41A3	chr3:126006565-126007113	-	0.756855928707528	0.756855928707528	0.756855928707528	0.756855928707528	0.763529744212909	0.763529744212909	0.763529744212909	0.0186823440881199	1	0.6673815505380958
inclusion	K	intron_retention	SLC44A2	chr19:10634888-10634973	+	0.0103543444730139	0.0103543444730139	0.0103543444730139	0.0103543444730139	0.0155009240937562	0.0155009240937562	0.0155009240937562	0.370883972635056	1	0.51465796207423
inclusion	K	intron_retention	SLC4A3	chr2:219638870-219639481	+	0.139083279512318	0.139083279512318	0.139083279512318	0.139083279512318	0.100709540984753	0.100709540984753	0.100709540984753	0.389221438027562	1	-3.8373738527564996
inclusion	K	intron_retention	SLC4A3	chr2:219639736-219640429	+	0.152413228070208	0.152413228070208	0.152413228070208	0.152413228070208	0.108149973463695	0.108149973463695	0.108149973463695	0.401110595284536	1	-4.426325460651299
inclusion	K	intron_retention	SLC52A2	chr8:144358901-144359183	+	0.644085913413385	0.644085913413385	0.644085913413385	0.644085913413385	0.585066114832711	0.585066114832711	0.585066114832711	1.07699816129207	1	-5.901979858067392
inclusion	K	intron_retention	SLC52A3	chr20:761825-763497	-	0.0837113256575584	0.0837113256575584	0.0837113256575584	0.0837113256575584	0.164910661364684	0.164910661364684	0.164910661364684	0.887138876493282	1	8.119933570712558
inclusion	K	intron_retention	SLC5A3	chr21:34102909-34103496	+	0.826917561284592	0.826917561284592	0.826917561284592	0.826917561284592	0.828421531872133	0.828421531872133	0.828421531872133	0.000288067439896622	1	0.15039705875409481
inclusion	K	intron_retention	SLC6A9	chr1:43997740-43997854	-	0.015751961619136	0.015751961619136	0.015751961619136	0.015751961619136	0.0136446457793921	0.0136446457793921	0.0136446457793921	0.0231899448554032	1	-0.21073158397439018
inclusion	K	intron_retention	SLC7A5	chr16:87833026-87834413	-	0.0049128005804097	0.0049128005804097	0.0049128005804097	0.0049128005804097	0.00401934491440692	0.00401934491440692	0.00401934491440692	0.174913208524231	1	-0.08934556660027793
inclusion	K	intron_retention	SLC7A5	chr16:87834592-87836497	-	0.00344826736462197	0.00344826736462197	0.00344826736462197	0.00344826736462197	0.00287488705639155	0.00287488705639155	0.00287488705639155	0.1108342964435	1	-0.05733803082304201
inclusion	K	intron_retention	SLC7A5	chr16:87838818-87839701	-	0.00394878286193353	0.00394878286193353	0.00394878286193353	0.00394878286193353	0.0034694623809503	0.0034694623809503	0.0034694623809503	0.0559900411171839	1	-0.04793204809832302
inclusion	K	intron_retention	SLC7A5	chr16:87839826-87840428	-	0.100003315677598	0.100003315677598	0.100003315677598	0.100003315677598	0.0676986181434704	0.0676986181434704	0.0676986181434704	0.273598722647876	1	-3.230469753412759
inclusion	K	intron_retention	SLC7A5	chr16:87840474-87841049	-	0.00358177570339835	0.00358177570339835	0.00358177570339835	0.00358177570339835	0.00179512189298123	0.00179512189298123	0.00179512189298123	0.996953790658154	1	-0.178665381041712
inclusion	K	intron_retention	SLC7A5	chr16:87841156-87851723	-	0.00332233385159446	0.00332233385159446	0.00332233385159446	0.00332233385159446	0.00319697967282685	0.00319697967282685	0.00319697967282685	0.00399937125621364	1	-0.01253541787676099
inclusion	K	intron_retention	SLC7A6	chr16:68297477-68298490	+	0.75807975741696	0.75807975741696	0.75807975741696	0.75807975741696	0.743306218077242	0.743306218077242	0.743306218077242	0.0416070883964039	1	-1.4773539339717985
inclusion	K	intron_retention	SLC7A6OS	chr16:68301406-68302380	-	0.0892869715028336	0.0892869715028336	0.0892869715028336	0.0892869715028336	0.0930499099023103	0.0930499099023103	0.0930499099023103	0.0186649875186049	1	0.3762938399476692
inclusion	K	intron_retention	SLC9A3-AS1	chr5:480217-480361	+	0.490530454676467	0.490530454676467	0.490530454676467	0.490530454676467	0.353353886849526	0.353353886849526	0.353353886849526	1.40004456268605	1	-13.7176567826941
inclusion	K	intron_retention	SLC9A3	chr5:471966-472678	-	0.889581863467939	0.889581863467939	0.889581863467939	0.889581863467939	0.912832099588925	0.912832099588925	0.912832099588925	0.128776105812562	1	2.3250236120986045
inclusion	K	intron_retention	SLC9A7	chrX:46606371-46606907	-	0.574664403400881	0.574664403400881	0.574664403400881	0.574664403400881	0.792094460513355	0.792094460513355	0.792094460513355	4.34977354265891	1	21.743005711247392
inclusion	K	intron_retention	SLX4	chr16:3582694-3583096	-	0.249217469793689	0.249217469793689	0.249217469793689	0.249217469793689	0.16247741457337	0.16247741457337	0.16247741457337	0.730007574162585	1	-8.674005522031901
inclusion	K	intron_retention	SMAD2	chr18:47841951-47845339	-	0.0416255081684426	0.0416255081684426	0.0416255081684426	0.0416255081684426	0.0443374829728218	0.0443374829728218	0.0443374829728218	0.0292341453568952	1	0.2711974804379196
inclusion	K	intron_retention	SMAGP	chr12:51246120-51246750	-	0.100755639564291	0.100755639564291	0.100755639564291	0.100755639564291	0.0963879954251669	0.0963879954251669	0.0963879954251669	0.0177469021577963	1	-0.4367644139124103
inclusion	K	intron_retention	SMARCA1	chrX:129447234-129448332	-	0.0538611833986272	0.0538611833986272	0.0538611833986272	0.0538611833986272	0.0389972670732411	0.0389972670732411	0.0389972670732411	0.468916189459378	1	-1.4863916325386097
inclusion	K	intron_retention	SMARCA4	chr19:11039554-11041306	+	0.203024131330768	0.203024131330768	0.203024131330768	0.203024131330768	0.20748054101517	0.20748054101517	0.20748054101517	0.00426670140177521	1	0.4456409684401983
inclusion	K	intron_retention	SMARCC2	chr12:56163766-56164647	-	0.396821021152498	0.396821021152498	0.396821021152498	0.396821021152498	0.594500177683935	0.594500177683935	0.594500177683935	5.31198661696021	1	19.767915653143703
inclusion	K	intron_retention	SMARCD3	chr7:151239747-151240111	-	0.112367353891203	0.112367353891203	0.112367353891203	0.112367353891203	0.0594490857725785	0.0594490857725785	0.0594490857725785	3.19480888855333	1	-5.29182681186245
inclusion	K	intron_retention	SMARCD3	chr7:151240248-151240424	-	0.0981203562150167	0.0981203562150167	0.0981203562150167	0.0981203562150167	0.0571651736076636	0.0571651736076636	0.0571651736076636	1.1068243699242	1	-4.095518260735311
inclusion	K	intron_retention	SMARCD3	chr7:151240523-151241491	-	0.0830705714557767	0.0830705714557767	0.0830705714557767	0.0830705714557767	0.0790811448962711	0.0790811448962711	0.0790811448962711	0.0151365136680397	1	-0.39894265595056044
inclusion	K	intron_retention	SMG5	chr1:156250997-156251402	-	0.0374632621828073	0.0374632621828073	0.0374632621828073	0.0374632621828073	0.0168950016263838	0.0168950016263838	0.0168950016263838	2.13545187982163	1	-2.0568260556423503
inclusion	K	intron_retention	SMG9	chr19:43734496-43737596	-	0.0314346736789667	0.0314346736789667	0.0314346736789667	0.0314346736789667	0.0215905872931227	0.0215905872931227	0.0215905872931227	0.616210131711341	1	-0.9844086385843998
inclusion	K	intron_retention	SMIM19	chr8:42542156-42546468	+	0.508050217065099	0.508050217065099	0.508050217065099	0.508050217065099	0.501506291456061	0.501506291456061	0.501506291456061	0.00398729777407425	1	-0.6543925609038013
inclusion	K	intron_retention	SMIM29	chr6:34247493-34247740	-	0.888878641639381	0.888878641639381	0.888878641639381	0.888878641639381	0.867075780135795	0.867075780135795	0.867075780135795	0.0793741915701958	1	-2.1802861503585973
inclusion	K	intron_retention	SMIM29	chr6:34247865-34248978	-	0.203181828733542	0.203181828733542	0.203181828733542	0.203181828733542	0.284646492958977	0.284646492958977	0.284646492958977	3.21443178362733	1	8.146466422543497
inclusion	K	intron_retention	SMIM7	chr19:16646801-16647095	-	0.607325735714164	0.607325735714164	0.607325735714164	0.607325735714164	0.509339993284682	0.509339993284682	0.509339993284682	3.52302588195835	1	-9.798574242948199
inclusion	K	intron_retention	SMOX	chr20:4182324-4182482	+	0.823226465469968	0.823226465469968	0.823226465469968	0.823226465469968	0.845519418380889	0.845519418380889	0.845519418380889	0.291596570179081	1	2.229295291092086
inclusion	K	intron_retention	SMPD1	chr11:6394042-6394197	+	0.057137178657288	0.057137178657288	0.057137178657288	0.057137178657288	0.0753573131110347	0.0753573131110347	0.0753573131110347	0.708144284949412	1	1.8220134453746706
inclusion	K	intron_retention	SMPD2	chr6:109441629-109441973	+	0.0792894507840369	0.0792894507840369	0.0792894507840369	0.0792894507840369	0.132210111990796	0.132210111990796	0.132210111990796	1.29909525158746	1	5.292066120675909
inclusion	K	intron_retention	SMPD2	chr6:109442626-109442751	+	0.12427102374917	0.12427102374917	0.12427102374917	0.12427102374917	0.199446502577456	0.199446502577456	0.199446502577456	2.28466126863304	1	7.5175478828286
inclusion	K	intron_retention	SMTN	chr22:31097061-31097268	+	0.0248741090983205	0.0248741090983205	0.0248741090983205	0.0248741090983205	0.0183322534069962	0.0183322534069962	0.0183322534069962	0.290820699292453	1	-0.6541855691324299
inclusion	K	intron_retention	SMTN	chr22:31099180-31099744	+	0.0132291068186797	0.0132291068186797	0.0132291068186797	0.0132291068186797	0.0086616544378078	0.0086616544378078	0.0086616544378078	0.329469785003312	1	-0.4567452380871899
inclusion	K	intron_retention	SMTN	chr22:31101050-31104315	+	0.0252139135885183	0.0252139135885183	0.0252139135885183	0.0252139135885183	0.0121539079916414	0.0121539079916414	0.0121539079916414	1.59809912054334	1	-1.30600055968769
inclusion	K	intron_retention	SMUG1	chr12:54181648-54182503	-	0.225245998941953	0.225245998941953	0.225245998941953	0.225245998941953	0.169024803682021	0.169024803682021	0.169024803682021	2.03309783258101	1	-5.622119525993199
inclusion	K	intron_retention	SMUG1	chr12:54182624-54183764	-	0.897088004035272	0.897088004035272	0.897088004035272	0.897088004035272	0.865519746433095	0.865519746433095	0.865519746433095	0.215472391751632	1	-3.1568257602177
inclusion	K	intron_retention	SMURF1	chr7:99037188-99038387	-	0.016398170394677	0.016398170394677	0.016398170394677	0.016398170394677	0.0143486143919205	0.0143486143919205	0.0143486143919205	0.0368838835765928	1	-0.20495560027564985
inclusion	K	intron_retention	SMYD2	chr1:214331071-214332017	+	0.0230845252866245	0.0230845252866245	0.0230845252866245	0.0230845252866245	0.00932693253026673	0.00932693253026673	0.00932693253026673	2.68687949911691	1	-1.3757592756357773
inclusion	K	intron_retention	SMYD2	chr1:214332193-214334199	+	0.0228123705156184	0.0228123705156184	0.0228123705156184	0.0228123705156184	0.0166367160594269	0.0166367160594269	0.0166367160594269	0.327395836968208	1	-0.6175654456191502
inclusion	K	intron_retention	SMYD5	chr2:73218970-73220050	+	0.087320723969469	0.087320723969469	0.087320723969469	0.087320723969469	0.0656605645705205	0.0656605645705205	0.0656605645705205	0.908888608869347	1	-2.1660159398948498
inclusion	K	intron_retention	SMYD5	chr2:73225702-73225795	+	0.0204171045028503	0.0204171045028503	0.0204171045028503	0.0204171045028503	0.0182979060539547	0.0182979060539547	0.0182979060539547	0.0323123254383972	1	-0.21191984488956028
inclusion	K	intron_retention	SNAP47	chr1:227728787-227731584	+	0.478859327861681	0.478859327861681	0.478859327861681	0.478859327861681	0.735840351313316	0.735840351313316	0.735840351313316	4.38922002468735	1	25.698102345163505
inclusion	K	intron_retention	SNAP47	chr1:227731748-227732388	+	0.88338918212455	0.88338918212455	0.88338918212455	0.88338918212455	0.970307201453134	0.970307201453134	0.970307201453134	3.51136644921417	1	8.691801932858397
inclusion	K	intron_retention	SNAPC3	chr9:15460314-15461630	+	0.810298075838258	0.810298075838258	0.810298075838258	0.810298075838258	0.793803893325864	0.793803893325864	0.793803893325864	0.0406988309115377	1	-1.6494182512393962
inclusion	K	intron_retention	SND1	chr7:128089693-128091836	+	0.00376035139716704	0.00376035139716704	0.00376035139716704	0.00376035139716704	0.00680783794562731	0.00680783794562731	0.00680783794562731	0.729006200665026	1	0.304748654846027
inclusion	K	intron_retention	SNF8	chr17:48930613-48931642	-	0.0357146857311672	0.0357146857311672	0.0357146857311672	0.0357146857311672	0.0211213411372245	0.0211213411372245	0.0211213411372245	0.921785263457423	1	-1.4593344593942694
inclusion	K	intron_retention	SNF8	chr17:48931718-48933204	-	0.0350599196607149	0.0350599196607149	0.0350599196607149	0.0350599196607149	0.0172080051220468	0.0172080051220468	0.0172080051220468	1.70384197660132	1	-1.78519145386681
inclusion	K	intron_retention	SNHG1	chr11:62852437-62852655	-	0.800005103539407	0.800005103539407	0.800005103539407	0.800005103539407	0.833359201488061	0.833359201488061	0.833359201488061	1.15723946269827	1	3.3354097948653987
inclusion	K	intron_retention	SNHG1	chr11:62852667-62852810	-	0.920707188708226	0.920707188708226	0.920707188708226	0.920707188708226	0.808587801932081	0.808587801932081	0.808587801932081	1.65362010209242	1	-11.211938677614498
inclusion	K	intron_retention	SNHG1	chr11:62852840-62853074	-	0.0234896322384258	0.0234896322384258	0.0234896322384258	0.0234896322384258	0.0189846789274963	0.0189846789274963	0.0189846789274963	0.136758969052607	1	-0.45049533109295004
